,TOP,MIDDLE,ADC,SUPPORT,JUNGLE,TEAM
580,55.56,45.45,33.33,0.0,55.56,0
581,50.0,100.0,54.55,52.94,57.14,0
582,100.0,66.67,37.5,42.86,87.5,0
583,60.0,57.55,100.0,59.32,64.0,0
584,50.0,27.27,45.45,44.68,45.45,0
585,36.36,100.0,66.67,100.0,100.0,0
586,66.67,20.0,40.0,63.89,38.89,0
587,0.0,25.0,0.0,57.14,100.0,0
588,50.0,20.0,0.0,44.44,0.0,0
589,50.0,52.63,30.0,40.0,40.82,0
590,100.0,54.0,58.54,58.57,36.36,0
591,60.0,63.64,60.0,0.0,71.43,0
592,28.57,100.0,41.67,50.0,100.0,0
593,30.0,57.23,50.0,50.0,71.43,0
594,28.57,50.0,0.0,57.14,58.49,0
595,50.0,48.65,50.0,62.5,75.0,0
596,72.73,25.0,50.0,54.05,25.0,0
597,30.0,63.64,0.0,0.0,42.31,0
598,0.0,66.67,47.06,0.0,0.0,0
599,52.17,50.0,61.11,41.67,37.5,0
600,100.0,62.5,60.0,50.0,83.33,0
601,54.87,100.0,83.33,77.78,54.17,0
602,0.0,60.0,50.0,0.0,0.0,0
603,100.0,72.73,100.0,47.06,100.0,0
604,28.57,61.36,100.0,0.0,66.67,0
605,53.85,50.0,52.94,42.86,16.67,0
606,61.11,25.0,0.0,54.29,52.04,0
607,56.99,66.67,75.0,80.0,75.0,0
608,40.0,0.0,50.0,50.0,0.0,0
609,100.0,100.0,100.0,100.0,100.0,0
610,66.67,50.0,100.0,50.0,50.0,0
611,44.44,75.0,33.33,100.0,100.0,0
612,0.0,0.0,60.0,60.0,50.0,0
613,55.93,100.0,62.03,63.64,69.23,0
614,62.73,62.5,60.0,50.0,50.0,0
615,33.33,0.0,43.75,75.0,50.0,0
616,57.14,72.73,50.0,50.0,100.0,0
617,47.41,31.58,45.83,34.62,64.29,0
618,57.47,57.14,43.75,75.0,62.96,0
619,34.48,54.1,55.56,0.0,45.83,0
620,52.78,37.5,0.0,33.33,44.44,0
621,55.56,53.85,71.43,20.0,53.85,0
622,50.0,56.16,100.0,100.0,54.29,0
623,66.67,53.49,44.44,60.0,38.46,0
624,100.0,56.16,100.0,52.63,54.29,0
625,60.0,100.0,100.0,50.0,44.44,0
626,40.0,88.89,50.0,53.85,63.64,0
627,50.0,57.14,0.0,36.36,45.45,0
628,48.0,83.33,0.0,0.0,50.0,0
629,62.16,80.0,100.0,100.0,50.0,0
630,33.33,42.86,41.18,36.76,42.86,0
631,0.0,64.29,66.67,54.55,46.15,0
632,60.0,58.62,0.0,33.33,66.67,0
633,63.64,33.33,50.0,100.0,63.64,0
634,50.0,33.33,60.0,25.0,40.0,0
635,50.0,0.0,0.0,54.55,22.22,0
636,0.0,80.0,28.57,42.86,75.0,0
637,48.62,75.0,25.0,52.0,61.54,0
638,40.0,100.0,37.5,45.0,33.33,0
639,0.0,50.0,33.33,0.0,20.0,0
640,63.24,49.35,42.86,42.86,51.92,0
641,35.0,57.69,0.0,22.22,50.0,0
642,0.0,66.67,0.0,0.0,45.0,0
643,100.0,52.94,50.0,100.0,71.43,0
644,100.0,42.86,100.0,100.0,76.47,0
645,0.0,66.67,52.94,0.0,56.76,0
646,100.0,41.67,66.67,42.86,50.0,0
647,53.33,63.77,100.0,62.5,47.37,0
648,66.67,53.33,0.0,48.84,52.94,0
649,55.17,50.0,20.0,55.56,33.33,0
650,100.0,67.86,57.14,100.0,55.56,0
651,50.0,100.0,57.14,65.22,63.64,0
652,42.86,37.5,50.0,0.0,44.44,0
653,66.67,100.0,47.37,50.0,84.62,0
654,100.0,100.0,58.82,100.0,50.0,0
655,28.57,43.75,58.33,100.0,100.0,0
656,54.55,0.0,100.0,100.0,71.43,0
657,53.85,55.56,50.0,50.0,50.0,0
658,55.17,66.67,100.0,100.0,67.31,0
659,55.2,33.33,100.0,45.0,37.5,0
660,44.44,100.0,43.75,50.0,52.63,0
661,20.0,53.06,42.86,50.0,75.0,0
662,64.71,80.0,75.0,27.27,50.0,0
663,52.94,46.15,50.0,50.0,50.0,0
664,83.33,100.0,44.0,50.49,55.88,0
665,100.0,100.0,54.43,33.33,52.38,0
666,63.89,68.85,44.12,66.67,65.22,0
667,100.0,50.0,100.0,25.0,100.0,0
668,69.35,75.0,66.67,60.0,50.0,0
669,60.0,61.36,50.0,66.67,63.16,0
670,0.0,0.0,50.0,30.0,25.0,0
671,0.0,66.67,0.0,0.0,0.0,0
672,50.79,33.33,70.0,54.55,50.0,0
673,66.67,50.0,63.64,66.67,55.17,0
674,64.29,39.29,76.47,44.44,50.0,0
675,66.67,59.26,66.67,43.75,80.0,0
676,0.0,33.33,37.5,25.0,50.0,0
677,50.0,50.0,63.64,33.33,75.0,0
678,0.0,33.33,27.27,40.0,60.95,0
679,65.0,42.31,100.0,51.72,50.0,0
680,83.33,66.67,25.0,43.75,75.0,0
681,62.5,0.0,36.0,33.33,50.0,0
682,0.0,60.0,33.33,0.0,36.36,0
683,100.0,60.0,60.87,50.0,50.0,0
684,70.0,0.0,50.0,66.67,63.64,0
685,0.0,63.64,47.06,0.0,50.0,0
686,50.0,100.0,100.0,66.67,51.85,0
687,75.0,50.0,52.17,60.0,64.81,0
688,66.67,0.0,0.0,60.0,50.0,0
689,0.0,50.0,87.5,0.0,60.0,0
690,0.0,35.29,0.0,52.94,0.0,0
691,54.32,50.0,33.33,0.0,66.67,0
692,0.0,46.03,42.86,57.14,50.0,0
693,53.85,66.67,100.0,73.33,83.33,0
694,52.38,71.43,55.56,64.29,50.0,0
695,75.0,66.67,100.0,46.67,55.26,0
696,75.0,62.96,58.33,50.0,66.67,0
697,33.33,16.67,100.0,41.67,100.0,0
698,33.33,33.33,40.62,54.93,33.33,0
699,33.33,50.0,66.67,63.64,100.0,0
700,71.7,75.0,33.33,70.0,50.0,0
701,63.41,50.0,100.0,62.07,75.0,0
702,42.86,33.33,0.0,45.79,0.0,0
703,50.79,50.0,66.67,83.33,57.14,0
704,100.0,25.0,66.67,100.0,44.44,0
705,50.0,50.0,50.0,37.29,0.0,0
706,52.63,63.64,60.0,63.16,54.55,0
707,54.55,30.0,33.33,27.78,46.15,0
708,57.69,100.0,55.36,77.78,100.0,0
709,54.1,40.0,43.24,0.0,60.0,0
710,100.0,66.67,52.38,70.0,50.0,0
711,75.0,40.62,100.0,100.0,100.0,0
712,25.0,0.0,50.0,75.0,77.78,0
713,25.0,64.71,52.94,62.86,52.16,0
714,40.0,67.65,42.86,61.9,50.0,0
715,0.0,40.0,35.71,40.0,66.67,0
716,25.0,0.0,0.0,33.33,0.0,0
717,40.0,57.14,53.85,55.0,100.0,0
718,54.29,0.0,33.33,51.61,55.56,0
719,60.0,100.0,57.89,57.14,25.0,0
720,0.0,0.0,66.67,45.45,0.0,0
721,50.0,66.67,100.0,40.0,58.93,0
722,100.0,66.67,60.0,100.0,72.73,0
723,50.0,100.0,61.54,50.0,54.55,0
724,100.0,50.0,52.94,90.0,100.0,0
725,51.82,100.0,100.0,48.44,72.73,0
726,50.0,40.0,56.76,55.56,53.49,0
727,62.5,50.0,75.0,52.94,37.5,0
728,33.33,52.38,40.0,33.33,33.33,0
729,66.67,63.64,56.67,68.42,75.0,0
730,44.93,28.57,50.0,46.94,78.26,0
731,33.33,33.33,58.62,62.5,45.0,0
732,55.56,20.0,83.33,63.64,28.57,0
733,75.0,62.5,37.5,62.5,40.0,0
734,40.0,59.26,62.79,100.0,60.0,0
735,84.62,58.7,59.57,61.11,63.41,0
736,50.0,50.0,50.0,50.0,50.0,0
737,62.5,40.0,30.77,64.71,66.67,0
738,0.0,64.29,44.44,0.0,0.0,0
739,38.89,100.0,44.44,100.0,56.25,0
740,50.79,31.25,50.0,100.0,44.44,0
741,30.0,51.38,100.0,100.0,62.07,0
742,0.0,38.46,0.0,0.0,0.0,0
743,100.0,50.0,64.29,50.0,62.96,0
744,54.29,61.4,54.55,55.56,71.43,0
745,40.0,80.0,50.0,56.41,53.49,0
746,50.0,38.89,56.25,38.89,60.0,0
747,49.2,47.5,0.0,42.86,50.0,0
748,50.0,57.14,71.43,50.0,33.33,0
749,53.85,57.25,0.0,0.0,58.52,0
750,66.67,71.43,53.12,68.52,50.0,0
751,60.0,48.0,59.71,53.61,36.36,0
752,50.0,50.0,66.67,50.0,17.65,0
753,42.11,56.16,40.0,62.5,57.14,0
754,54.55,0.0,25.0,0.0,57.78,0
755,50.0,33.33,36.36,66.67,35.0,0
756,56.57,42.86,54.41,52.63,100.0,0
757,50.0,56.16,60.0,0.0,0.0,0
758,52.94,59.38,54.72,0.0,52.0,0
759,66.67,50.0,62.22,61.54,50.0,0
760,57.14,50.0,100.0,100.0,62.5,0
761,100.0,65.0,56.25,100.0,52.63,0
762,50.0,57.89,53.85,60.0,100.0,0
763,0.0,28.57,44.44,35.71,63.64,0
764,47.06,66.67,40.0,50.0,66.67,0
765,54.55,50.0,55.56,66.67,40.0,0
766,100.0,100.0,100.0,100.0,100.0,0
767,50.0,66.67,43.75,38.46,100.0,0
768,80.0,100.0,100.0,75.0,70.0,0
769,55.56,61.54,62.5,51.0,100.0,0
770,0.0,50.0,50.0,56.67,0.0,0
771,55.95,100.0,57.14,50.0,100.0,0
772,25.0,40.0,16.67,0.0,0.0,0
773,71.43,57.14,42.86,56.78,64.29,0
774,100.0,100.0,60.0,83.33,100.0,0
775,66.67,50.0,100.0,27.78,100.0,0
776,0.0,57.14,0.0,33.33,51.35,0
777,43.4,0.0,40.48,52.29,63.64,0
778,33.33,48.28,53.49,54.41,0.0,0
779,100.0,53.85,55.56,66.67,100.0,0
780,66.67,51.85,50.0,40.0,57.89,0
781,56.25,0.0,0.0,66.67,55.56,0
782,46.15,62.5,71.43,37.5,35.71,0
783,0.0,60.0,50.0,25.0,0.0,0
784,100.0,66.67,44.0,75.0,50.0,0
785,85.71,61.36,60.0,33.33,85.71,0
786,46.3,37.93,80.0,48.89,0.0,0
787,0.0,40.0,53.85,0.0,0.0,0
788,53.85,57.14,16.67,100.0,50.0,0
789,50.79,64.29,100.0,62.5,77.78,0
790,50.79,64.29,56.25,60.0,33.33,0
791,50.0,0.0,0.0,16.67,0.0,0
792,58.82,72.0,53.85,60.98,52.94,0
793,40.0,50.0,0.0,60.16,50.0,0
794,46.81,50.0,50.0,63.16,54.55,0
795,52.17,45.71,0.0,0.0,25.0,0
796,66.67,44.44,71.43,42.86,60.0,0
797,33.33,57.14,0.0,56.78,25.0,0
798,53.4,100.0,36.84,45.0,58.82,0
799,42.42,100.0,53.85,60.0,36.36,0
800,28.57,70.0,33.33,42.86,53.19,0
801,56.49,27.27,46.08,50.0,65.22,0
802,85.71,100.0,100.0,54.29,53.33,0
803,0.0,41.18,50.0,66.67,41.94,0
804,0.0,50.0,61.54,55.71,0.0,0
805,100.0,47.22,66.67,33.33,36.36,0
806,64.44,64.58,50.0,59.42,40.0,0
807,0.0,63.64,51.15,0.0,56.25,0
808,33.33,44.44,45.71,54.55,61.29,0
809,66.67,50.0,43.75,50.0,37.5,0
810,100.0,100.0,25.0,100.0,100.0,0
811,54.05,33.33,50.0,58.21,0.0,0
812,0.0,100.0,42.86,0.0,55.61,0
813,66.67,61.54,25.0,56.2,0.0,0
814,100.0,50.0,100.0,100.0,100.0,0
815,57.8,58.33,50.0,25.0,0.0,0
816,55.56,70.0,62.22,20.0,50.0,0
817,49.21,55.17,71.43,55.56,53.49,0
818,100.0,33.33,59.29,52.0,54.55,0
819,57.66,80.0,53.19,60.0,57.58,0
820,0.0,0.0,57.14,0.0,0.0,0
821,100.0,50.0,20.0,33.33,0.0,0
822,71.43,44.44,55.56,100.0,36.36,0
823,25.0,50.0,0.0,0.0,0.0,0
824,50.79,57.14,28.57,0.0,60.0,0
825,100.0,100.0,65.38,40.0,68.97,0
826,77.78,67.86,54.55,0.0,30.77,0
827,66.67,57.14,53.03,34.29,20.0,0
828,58.14,65.45,60.0,51.61,100.0,0
829,50.0,50.0,38.89,49.02,49.65,0
830,40.0,33.33,63.04,52.17,53.49,0
831,0.0,36.36,57.14,48.72,43.75,0
832,33.33,100.0,66.67,62.5,53.85,0
833,11.11,0.0,60.0,60.0,0.0,0
834,0.0,25.0,36.36,0.0,33.33,0
835,25.0,50.0,80.0,100.0,100.0,0
836,50.0,56.0,52.17,20.0,55.56,0
837,28.57,0.0,44.44,51.72,25.0,0
838,55.56,65.52,66.67,75.0,83.33,0
839,66.67,55.56,46.43,53.85,50.0,0
840,53.76,50.0,50.0,20.0,59.46,0
841,40.0,20.0,33.33,0.0,44.44,0
842,50.0,56.25,50.0,50.0,48.28,0
843,63.83,56.86,72.73,50.79,38.1,0
844,59.09,25.0,60.0,42.86,36.36,0
845,70.0,65.12,100.0,59.09,42.11,0
846,100.0,38.46,100.0,41.67,100.0,0
847,16.67,65.22,50.0,0.0,43.75,0
848,100.0,61.29,66.67,73.17,75.0,0
849,51.72,36.36,58.18,0.0,51.12,0
850,57.69,53.39,57.14,50.67,53.49,0
851,56.99,50.0,42.86,55.71,60.0,0
852,50.0,50.0,52.63,90.0,41.67,0
853,75.0,0.0,0.0,0.0,81.82,0
854,0.0,25.0,45.24,46.67,58.33,0
855,42.0,54.55,41.18,50.0,46.25,0
856,48.15,60.0,33.33,40.91,50.0,0
857,0.0,0.0,57.14,66.67,0.0,0
858,33.33,37.5,66.67,87.5,54.29,0
859,50.0,69.23,50.0,57.14,75.0,0
860,21.05,33.33,33.33,63.16,63.16,0
861,42.5,51.72,57.5,47.06,58.33,0
862,100.0,0.0,0.0,60.0,100.0,0
863,100.0,100.0,100.0,100.0,100.0,0
864,0.0,16.67,0.0,50.0,0.0,0
865,0.0,28.57,50.0,28.57,50.0,0
866,0.0,54.55,46.43,64.71,0.0,0
867,50.3,50.0,50.0,50.0,63.64,0
868,50.3,50.0,53.85,62.5,50.0,0
869,25.0,43.75,50.0,64.29,78.95,0
870,62.5,0.0,50.0,63.16,0.0,0
871,66.67,0.0,0.0,0.0,60.91,0
872,66.67,42.31,50.0,56.25,53.49,0
873,76.47,0.0,20.0,73.08,66.67,0
874,33.33,50.0,0.0,0.0,0.0,0
875,60.0,65.0,75.0,40.0,50.0,0
876,38.46,77.78,100.0,50.0,45.45,0
877,0.0,60.98,0.0,55.56,37.5,0
878,37.5,56.25,0.0,58.62,63.64,0
879,100.0,64.0,100.0,73.33,50.0,0
880,75.0,42.86,75.0,61.7,51.85,0
881,37.5,40.0,42.86,33.33,50.0,0
882,50.0,50.0,0.0,33.33,53.85,0
883,66.67,45.45,50.0,44.44,0.0,0
884,80.0,43.9,50.0,80.0,100.0,0
885,0.0,50.0,0.0,0.0,0.0,0
886,56.0,100.0,61.54,58.33,100.0,0
887,66.67,25.0,66.67,70.0,40.0,0
888,0.0,57.14,33.33,43.94,60.0,0
889,66.67,75.0,40.0,52.94,100.0,0
890,56.52,66.67,100.0,100.0,75.0,0
891,33.33,57.53,45.45,50.57,54.17,0
892,44.44,54.55,100.0,50.0,50.0,0
893,53.33,40.0,53.33,25.0,66.67,0
894,100.0,100.0,50.0,100.0,60.87,0
895,50.79,62.5,71.43,34.15,50.0,0
896,66.67,0.0,0.0,0.0,0.0,0
897,51.43,40.0,75.0,25.0,28.57,0
898,25.0,0.0,75.0,57.14,60.0,0
899,18.75,0.0,0.0,56.25,71.43,0
900,50.0,52.63,50.0,0.0,0.0,0
901,50.0,57.14,100.0,60.32,66.67,0
902,33.33,0.0,50.0,37.5,44.44,0
903,0.0,83.33,54.55,0.0,46.3,0
904,0.0,100.0,100.0,100.0,75.0,0
905,50.0,61.11,42.86,33.33,50.0,0
906,45.45,49.15,25.0,50.0,33.33,0
907,63.16,47.83,100.0,50.0,54.29,0
908,66.67,56.16,63.33,66.67,54.29,0
909,0.0,0.0,0.0,53.85,50.0,0
910,100.0,59.09,50.0,37.5,81.82,0
911,100.0,51.61,25.0,80.0,72.73,0
912,68.42,75.0,25.0,100.0,100.0,0
913,71.43,37.5,62.22,47.47,57.14,0
914,60.0,0.0,52.17,60.0,57.14,0
915,66.67,66.67,56.25,62.26,25.0,0
916,49.02,0.0,44.44,80.0,40.0,0
917,0.0,66.67,50.0,0.0,40.0,0
918,100.0,20.0,61.36,54.55,100.0,0
919,53.19,50.0,22.22,100.0,47.5,0
920,42.86,55.56,100.0,66.67,44.44,0
921,28.57,0.0,46.67,64.29,52.63,0
922,60.0,59.68,66.67,69.23,53.33,0
923,50.79,0.0,14.29,0.0,50.0,0
924,43.75,0.0,51.69,42.19,50.0,0
925,0.0,0.0,50.0,33.33,0.0,0
926,100.0,54.22,50.0,100.0,100.0,0
927,47.27,60.66,43.24,50.0,81.82,0
928,100.0,60.0,71.43,50.0,81.82,0
929,60.0,64.29,50.0,50.0,55.65,0
930,0.0,56.52,63.16,69.23,63.64,0
931,56.76,57.14,53.85,50.0,46.15,0
932,0.0,54.93,53.85,50.0,42.86,0
933,22.22,33.33,40.0,50.0,57.14,0
934,37.5,25.0,54.17,0.0,37.5,0
935,16.67,56.16,60.0,0.0,33.33,0
936,50.85,59.46,63.89,66.67,0.0,0
937,50.0,0.0,37.5,50.0,0.0,0
938,55.32,64.0,50.0,66.67,44.44,0
939,65.45,0.0,25.0,0.0,53.47,0
940,0.0,56.16,0.0,0.0,0.0,0
941,0.0,0.0,33.33,48.28,37.5,0
942,53.33,41.67,57.14,48.68,46.3,0
943,33.33,0.0,16.67,0.0,0.0,0
944,50.0,66.67,25.0,40.0,60.29,0
945,30.0,48.18,75.0,75.0,61.54,0
946,59.65,66.67,63.64,50.0,55.17,0
947,54.17,63.13,66.67,60.0,100.0,0
948,66.67,0.0,0.0,0.0,0.0,0
949,62.5,0.0,41.67,25.0,0.0,0
950,61.9,66.67,66.67,62.5,100.0,0
951,55.56,41.94,0.0,54.84,60.0,0
952,68.85,54.0,66.67,100.0,50.0,0
953,100.0,100.0,36.36,53.85,81.82,0
954,0.0,50.0,35.29,57.14,56.0,0
955,62.5,100.0,66.67,55.0,57.69,0
956,36.36,80.0,58.33,33.33,46.67,0
957,52.17,66.67,66.67,77.78,47.83,0
958,49.83,56.16,45.45,100.0,75.0,0
959,45.45,44.44,33.33,50.0,40.0,0
960,33.33,50.0,45.29,53.06,62.5,0
961,50.0,66.67,71.43,66.67,50.0,0
962,75.0,56.12,56.0,45.24,50.0,0
963,50.79,62.5,60.0,54.76,33.33,0
964,36.84,50.0,52.08,46.98,100.0,0
965,0.0,30.77,28.57,56.58,46.88,0
966,0.0,64.0,35.29,51.61,0.0,0
967,62.5,50.0,57.69,51.61,100.0,0
968,100.0,100.0,37.5,42.86,50.0,0
969,33.33,52.27,33.33,61.11,0.0,0
970,59.67,100.0,50.0,75.0,53.49,0
971,54.29,33.33,100.0,61.29,53.19,0
972,68.0,60.0,43.48,52.38,56.6,0
973,58.33,56.52,42.11,62.07,66.67,0
974,57.89,56.16,50.0,56.67,100.0,0
975,33.33,57.14,25.0,33.33,55.56,0
976,51.85,60.0,66.67,60.0,58.93,0
977,51.72,25.0,62.5,56.45,54.55,0
978,0.0,66.67,53.19,50.0,50.0,0
979,59.42,42.31,50.0,40.91,56.79,0
980,0.0,0.0,50.0,0.0,54.55,0
981,100.0,63.16,66.67,60.0,56.25,0
982,61.9,40.0,57.14,50.0,52.13,0
983,0.0,36.36,59.32,50.0,51.22,0
984,61.9,66.67,57.14,59.7,50.0,0
985,0.0,0.0,50.0,50.0,50.0,0
986,38.46,55.93,50.0,0.0,62.5,0
987,25.0,0.0,33.33,50.0,70.37,0
988,16.67,0.0,42.86,55.0,66.67,0
989,75.0,100.0,66.67,51.61,65.62,0
990,40.0,47.27,52.82,62.5,56.0,0
991,60.53,100.0,75.0,53.33,77.78,0
992,40.0,42.86,23.08,51.61,0.0,0
993,62.5,54.72,48.0,54.29,57.14,0
994,100.0,66.67,59.09,56.1,60.0,0
995,52.17,50.0,51.22,45.45,33.33,0
996,66.67,71.43,100.0,100.0,75.0,0
997,83.33,22.22,100.0,66.67,45.45,0
998,100.0,66.67,60.98,100.0,66.67,0
999,50.0,83.33,50.0,50.0,53.57,0
1000,0.0,40.0,64.71,50.45,0.0,0
1001,58.06,60.4,100.0,46.15,56.45,0
1002,52.27,100.0,46.88,56.36,56.6,0
1003,100.0,50.0,75.0,25.0,63.16,0
1004,75.0,56.16,46.15,50.0,57.14,0
1005,50.0,50.0,76.47,75.0,100.0,0
1006,0.0,45.16,50.0,40.0,38.64,0
1007,40.0,70.37,0.0,28.57,60.0,0
1008,54.17,50.0,80.0,20.0,66.67,0
1009,50.79,64.29,55.07,100.0,62.5,0
1010,66.67,100.0,50.98,100.0,66.67,0
1011,0.0,85.71,50.0,47.37,0.0,0
1012,100.0,100.0,100.0,47.46,41.67,0
1013,40.0,100.0,50.0,53.85,43.59,0
1014,100.0,49.44,62.3,54.89,50.0,0
1015,53.85,72.73,33.33,53.85,50.0,0
1016,0.0,50.0,52.27,44.44,50.0,0
1017,25.0,59.02,83.33,77.78,100.0,0
1018,44.44,57.14,60.0,50.0,52.7,0
1019,61.54,48.0,33.33,30.77,58.33,0
1020,50.0,52.65,22.22,65.79,33.33,0
1021,15.38,50.0,0.0,50.0,50.0,0
1022,0.0,0.0,39.13,51.16,0.0,0
1023,60.87,52.54,16.67,0.0,53.85,0
1024,50.0,50.0,0.0,40.0,0.0,0
1025,70.0,0.0,61.19,62.5,54.84,0
1026,53.15,64.71,47.62,51.27,87.5,0
1027,66.67,60.71,55.32,33.33,100.0,0
1028,64.29,20.0,50.0,53.85,50.85,0
1029,62.9,62.5,83.33,70.59,100.0,0
1030,33.33,100.0,50.0,100.0,66.67,0
1031,63.64,50.0,41.18,0.0,0.0,0
1032,50.0,50.0,33.33,46.67,55.56,0
1033,0.0,50.0,50.0,33.33,45.98,0
1034,49.25,59.09,100.0,45.45,61.54,0
1035,0.0,0.0,38.46,56.72,33.33,0
1036,51.06,65.52,33.33,15.38,45.83,0
1037,42.86,50.0,25.0,100.0,61.54,0
1038,56.52,57.89,62.75,55.17,56.0,0
1039,83.33,100.0,40.0,50.21,44.44,0
1040,40.0,66.67,46.15,55.17,0.0,0
1041,46.43,58.33,40.0,0.0,0.0,0
1042,0.0,57.14,58.33,66.67,55.88,0
1043,60.0,73.91,60.0,71.43,46.94,0
1044,50.0,25.0,54.9,58.77,25.0,0
1045,33.33,56.76,33.33,55.62,45.16,0
1046,42.42,48.28,60.0,80.0,100.0,0
1047,65.67,70.0,0.0,33.33,54.8,0
1048,0.0,50.85,61.54,48.68,0.0,0
1049,33.33,33.33,50.0,48.68,35.9,0
1050,50.0,56.9,58.82,33.33,100.0,0
1051,25.0,0.0,30.0,46.43,33.33,0
1052,40.0,73.02,83.33,71.43,100.0,0
1053,58.33,78.95,83.33,50.0,100.0,0
1054,40.0,25.0,0.0,16.67,58.46,0
1055,66.67,0.0,61.54,69.23,53.57,0
1056,66.67,52.04,44.0,40.0,49.09,0
1057,33.33,51.43,66.67,59.09,75.0,0
1058,42.86,53.85,66.67,54.67,50.0,0
1059,0.0,0.0,0.0,60.0,69.57,0
1060,0.0,75.0,33.33,45.0,45.45,0
1061,25.0,58.04,53.85,54.42,42.86,0
1062,0.0,54.72,100.0,47.73,75.0,0
1063,61.11,55.47,57.14,63.41,60.0,0
1064,70.0,60.0,50.0,56.6,66.67,0
1065,0.0,55.0,41.18,0.0,45.45,0
1066,100.0,57.14,33.33,70.59,100.0,0
1067,60.0,30.0,0.0,66.67,50.0,0
1068,40.48,59.26,53.33,56.25,60.0,0
1069,0.0,0.0,47.37,0.0,59.26,0
1070,52.94,50.0,43.24,42.86,62.5,0
1071,42.86,100.0,50.0,68.75,50.0,0
1072,62.3,65.31,50.0,20.0,55.81,0
1073,100.0,0.0,52.38,68.89,50.0,0
1074,0.0,33.33,40.0,33.33,25.0,0
1075,100.0,50.0,40.0,100.0,100.0,0
1076,71.43,56.16,100.0,54.55,53.16,0
1077,55.81,40.0,65.52,60.0,0.0,0
1078,25.0,41.67,0.0,50.0,0.0,0
1079,70.0,66.67,54.69,50.0,100.0,0
1080,0.0,55.56,53.49,0.0,35.71,0
1081,50.0,50.0,50.0,33.33,100.0,0
1082,54.29,50.0,100.0,0.0,50.0,0
1083,66.67,25.0,50.0,62.5,66.67,0
1084,68.42,63.16,62.22,100.0,50.0,0
1085,55.93,0.0,25.0,16.67,0.0,0
1086,50.0,50.0,40.0,57.14,100.0,0
1087,61.33,50.0,66.67,61.11,54.25,0
1088,49.12,62.5,50.0,57.14,100.0,0
1089,66.67,50.0,75.0,60.0,0.0,0
1090,60.0,50.0,57.78,69.23,25.0,0
1091,56.0,0.0,50.0,0.0,36.36,0
1092,60.0,46.84,20.0,46.03,40.0,0
1093,66.67,66.67,50.0,49.11,0.0,0
1094,0.0,66.67,55.77,56.76,0.0,0
1095,60.61,66.67,100.0,57.14,57.14,0
1096,42.86,60.0,57.14,61.54,40.91,0
1097,54.29,55.12,36.36,70.0,71.43,0
1098,33.33,42.86,0.0,43.48,41.18,0
1099,50.0,72.73,100.0,71.43,50.0,0
1100,60.61,54.33,20.0,55.56,50.0,0
1101,58.7,0.0,64.29,50.79,33.33,0
1102,54.29,60.0,50.0,42.86,50.0,0
1103,100.0,68.18,100.0,12.5,47.62,0
1104,78.57,42.86,47.06,65.71,53.33,0
1105,0.0,42.11,0.0,57.14,50.0,0
1106,45.45,0.0,0.0,66.67,33.33,0
1107,0.0,25.0,51.95,20.0,48.74,0
1108,25.0,40.0,50.0,59.09,57.78,0
1109,78.57,36.0,20.0,55.05,53.49,0
1110,80.0,100.0,100.0,50.0,50.0,0
1111,60.0,33.33,66.67,46.15,0.0,0
1112,66.67,20.0,50.0,0.0,0.0,0
1113,60.61,50.0,66.67,100.0,63.16,0
1114,59.72,48.39,66.67,0.0,66.67,0
1115,100.0,50.0,55.56,50.0,63.16,0
1116,65.52,0.0,61.9,46.15,0.0,0
1117,100.0,100.0,37.5,57.69,100.0,0
1118,0.0,0.0,52.94,0.0,0.0,0
1119,100.0,44.44,54.69,56.25,100.0,0
1120,46.15,63.41,46.15,0.0,61.54,0
1121,0.0,33.33,33.33,66.67,33.33,0
1122,61.54,25.0,100.0,50.0,100.0,0
1123,53.85,53.33,60.0,49.07,53.49,0
1124,100.0,52.94,72.73,58.62,33.33,0
1125,75.0,100.0,40.32,100.0,50.0,0
1126,100.0,100.0,50.0,46.67,53.49,0
1127,70.0,66.67,57.14,77.78,50.0,0
1128,20.0,100.0,62.5,100.0,40.0,0
1129,25.0,66.67,0.0,58.82,47.22,0
1130,42.42,11.11,50.0,54.55,57.14,0
1131,50.0,46.79,0.0,46.88,50.0,0
1132,49.15,35.0,0.0,0.0,69.23,0
1133,60.42,52.0,52.38,60.0,75.0,0
1134,35.71,71.43,100.0,60.0,50.0,0
1135,80.0,50.0,50.0,100.0,54.55,0
1136,42.86,66.67,60.0,66.67,65.0,0
1137,0.0,50.0,53.33,47.06,58.11,0
1138,61.9,0.0,60.0,0.0,60.0,0
1139,50.0,0.0,40.0,50.0,0.0,0
1140,33.33,42.86,33.33,100.0,46.67,0
1141,58.06,0.0,71.43,50.0,37.5,0
1142,59.46,75.0,66.67,44.44,69.23,0
1143,66.67,66.67,55.0,100.0,100.0,0
1144,33.33,77.78,69.23,56.25,25.0,0
1145,0.0,38.46,0.0,50.0,66.67,0
1146,42.86,52.28,48.72,64.91,37.5,0
1147,50.0,53.85,53.85,55.65,63.46,0
1148,52.17,66.67,84.21,80.0,16.67,0
1149,50.0,0.0,50.0,66.67,63.46,0
1150,72.73,60.0,33.33,100.0,39.39,0
1151,0.0,0.0,32.43,40.0,0.0,0
1152,100.0,100.0,37.5,54.12,50.0,0
1153,71.43,33.33,37.5,0.0,20.0,0
1154,50.0,48.39,85.71,64.29,42.11,0
